Data;Descrição;Valor;;Banco;;Tipo de Despesa;;Mês;Ano;Dia;Grupo de Dias;Gasto Excessivo
09/12/2024;Raiadrogasilsa - Parcela 1/3;R$ 43,10;SAUDE;Nubank;Crédito;Fixa;Willian;dezembro;2024;segunda-feira;Dias Úteis;Acima da Média
09/12/2024;Uber - NuPay;R$ 3,15;TRANSPORTE;Nubank;Crédito;Variável;Willian;dezembro;2024;segunda-feira;Dias Úteis;Dentro da Média
10/12/2024;Uber - NuPay;R$ 4,23;TRANSPORTE;Nubank;Crédito;Variável;Willian;dezembro;2024;terça-feira;Dias Úteis;Dentro da Média
10/12/2024;Uber - NuPay;R$ 4,53;TRANSPORTE;Nubank;Crédito;Variável;Willian;dezembro;2024;terça-feira;Dias Úteis;Dentro da Média
11/12/2024;armario selma;R$ 200,00;COMPRAS;Bradesco;A vista;Fixa;Willian;dezembro;2024;quarta-feira;Dias Úteis;Acima da Média
11/12/2024;daniel salvador;R$ 9,84;ALIMENTACAO;Bradesco;A vista;Variável;Willian;dezembro;2024;quarta-feira;Dias Úteis;Dentro da Média
11/12/2024;Uber - NuPay;R$ 4,45;TRANSPORTE;Nubank;Crédito;Variável;Willian;dezembro;2024;quarta-feira;Dias Úteis;Dentro da Média
11/12/2024;Mp *Hbomaxassin;R$ 19,95;ASSINATURAS;Nubank;Crédito;Fixa;Willian;dezembro;2024;quarta-feira;Dias Úteis;Dentro da Média
11/12/2024;Uber - NuPay;R$ 4,32;TRANSPORTE;Nubank;Crédito;Variável;Willian;dezembro;2024;quarta-feira;Dias Úteis;Dentro da Média
11/12/2024;Mp *Melimais;R$ 27,99;ASSINATURAS;Nubank;Crédito;Fixa;Willian;dezembro;2024;quarta-feira;Dias Úteis;Dentro da Média
12/12/2024;anderson spotify;R$ 5,80;ASSINATURAS;Bradesco;A vista;Fixa;Willian;dezembro;2024;quinta-feira;Dias Úteis;Dentro da Média
12/12/2024;amilly;R$ 3,50;ALIMENTACAO;Bradesco;A vista;Variável;Willian;dezembro;2024;quinta-feira;Dias Úteis;Dentro da Média
12/12/2024;tim;R$ 35,99;TELEFONE;Bradesco;A vista;Fixa;Willian;dezembro;2024;quinta-feira;Dias Úteis;Acima da Média
12/12/2024;brisanet;R$ 109,80;INTERNET;Bradesco;A vista;Fixa;Willian;dezembro;2024;quinta-feira;Dias Úteis;Acima da Média
12/12/2024;Uber - NuPay;R$ 4,34;TRANSPORTE;Nubank;Crédito;Variável;Willian;dezembro;2024;quinta-feira;Dias Úteis;Dentro da Média
12/12/2024;"IOF de ""Instant Gaming""";R$ 1,03;IMPOSTO;Nubank;Crédito;Variável;Willian;dezembro;2024;quinta-feira;Dias Úteis;Dentro da Média
12/12/2024;Uber - NuPay;R$ 4,45;TRANSPORTE;Nubank;Crédito;Variável;Willian;dezembro;2024;quinta-feira;Dias Úteis;Dentro da Média
12/12/2024;Instant Gaming;R$ 23,73;GAMES;Nubank;Crédito;Variável;Willian;dezembro;2024;quinta-feira;Dias Úteis;Dentro da Média
12/12/2024;Totalpass;R$ 59,90;ACADEMIA;Nubank;Crédito;Fixa;Willian;dezembro;2024;quinta-feira;Dias Úteis;Acima da Média
13/12/2024;Uber - NuPay;R$ 17,21;TRANSPORTE;Nubank;Crédito;Variável;Willian;dezembro;2024;sexta-feira;Final de Semana;Dentro da Média
13/12/2024;Google One;R$ 7,99;ASSINATURAS;Nubank;Crédito;Fixa;Willian;dezembro;2024;sexta-feira;Final de Semana;Dentro da Média
14/12/2024;iFood - NuPay;R$ 89,96;ALIMENTACAO;Nubank;Crédito;Variável;Willian;dezembro;2024;sábado;Final de Semana;Acima da Média
15/12/2024;iFood - NuPay;R$ 26,53;ALIMENTACAO;Nubank;Crédito;Variável;Willian;dezembro;2024;domingo;Final de Semana;Dentro da Média
15/12/2024;Google One;R$ 11,99;ASSINATURAS;Nubank;Crédito;Fixa;Mallu;dezembro;2024;domingo;Final de Semana;Dentro da Média
16/12/2024;farmacia;R$ 28,27;SAUDE;Bradesco;A vista;Variável;Willian;dezembro;2024;segunda-feira;Dias Úteis;Dentro da Média
16/12/2024;Uber - NuPay;R$ 21,25;TRANSPORTE;Nubank;Crédito;Variável;Willian;dezembro;2024;segunda-feira;Dias Úteis;Dentro da Média
16/12/2024;Uber - NuPay;R$ 3,02;TRANSPORTE;Nubank;Crédito;Variável;Willian;dezembro;2024;segunda-feira;Dias Úteis;Dentro da Média
17/12/2024;queijo do reino selma;R$ 40,00;ALIMENTACAO;Bradesco;A vista;Variável;Willian;dezembro;2024;terça-feira;Dias Úteis;Acima da Média
17/12/2024;Uber - NuPay;R$ 4,03;TRANSPORTE;Nubank;Crédito;Variável;Willian;dezembro;2024;terça-feira;Dias Úteis;Dentro da Média
17/12/2024;Amazonprimebr;R$ 19,90;ASSINATURAS;Nubank;Crédito;Fixa;Willian;dezembro;2024;terça-feira;Dias Úteis;Dentro da Média
18/12/2024;Uber Uber *One Help.Ub;R$ 19,90;ASSINATURAS;Nubank;Crédito;Fixa;Willian;dezembro;2024;quarta-feira;Dias Úteis;Dentro da Média
18/12/2024;Instant Gaming;R$ 37,02;GAMES;Nubank;Crédito;Variável;Willian;dezembro;2024;quarta-feira;Dias Úteis;Acima da Média
18/12/2024;"IOF de ""Instant Gaming""";R$ 1,62;IMPOSTO;Nubank;Crédito;Variável;Willian;dezembro;2024;quarta-feira;Dias Úteis;Dentro da Média
18/12/2024;Uber - NuPay;R$ 3,92;TRANSPORTE;Nubank;Crédito;Variável;Willian;dezembro;2024;quarta-feira;Dias Úteis;Dentro da Média
19/12/2024;Microsoft*Microsoft;R$ 36,00;ASSINATURAS;Nubank;Crédito;Fixa;Willian;dezembro;2024;quinta-feira;Dias Úteis;Acima da Média
19/12/2024;Emmanuelvictor;R$ 7,00;ALIMENTACAO;Nubank;Crédito;Variável;Willian;dezembro;2024;quinta-feira;Dias Úteis;Dentro da Média
20/12/2024;Maria Xique Xique Casa;R$ 14,00;ALIMENTACAO;Nubank;Crédito;Variável;Willian;dezembro;2024;sexta-feira;Final de Semana;Dentro da Média
21/12/2024;steam games;R$ 69,50;GAMES;Bradesco;A vista;Variável;Willian;dezembro;2024;sábado;Final de Semana;Acima da Média
21/12/2024;energisa;R$ 126,44;LUZ;Bradesco;A vista;Fixa;Willian;dezembro;2024;sábado;Final de Semana;Acima da Média
21/12/2024;quentinha vascaino;R$ 22,00;ALIMENTACAO;Bradesco;A vista;Variável;Willian;dezembro;2024;sábado;Final de Semana;Dentro da Média
21/12/2024;Maria Xique Xique Casa;R$ 17,75;ALIMENTACAO;Nubank;Crédito;Variável;Willian;dezembro;2024;sábado;Final de Semana;Dentro da Média
22/12/2024;Uber - NuPay;R$ 8,83;TRANSPORTE;Nubank;Crédito;Variável;Willian;dezembro;2024;domingo;Final de Semana;Dentro da Média
22/12/2024;Uber - NuPay;R$ 13,14;TRANSPORTE;Nubank;Crédito;Variável;Willian;dezembro;2024;domingo;Final de Semana;Dentro da Média
22/12/2024;Uber - NuPay;R$ 18,46;TRANSPORTE;Nubank;Crédito;Variável;Willian;dezembro;2024;domingo;Final de Semana;Dentro da Média
22/12/2024;SELMA ;R$ 50,00;ALIMENTACAO;Bradesco;A vista;Variável;Willian;dezembro;2024;domingo;Final de Semana;Acima da Média
22/12/2024;RENATO BENEVIDES;R$ 10,00;ALIMENTACAO;Bradesco;A vista;Variável;Willian;dezembro;2024;domingo;Final de Semana;Dentro da Média
23/12/2024;MARIA XIQUE XIQUE;R$ 8,30;ALIMENTACAO;Bradesco;A vista;Variável;Willian;dezembro;2024;segunda-feira;Dias Úteis;Dentro da Média
23/12/2024;MARIA CAROLINA;R$ 27,00;ALIMENTACAO;Bradesco;A vista;Variável;Willian;dezembro;2024;segunda-feira;Dias Úteis;Dentro da Média
23/12/2024;PERISSON;R$ 90,00;TRANSPORTE;Bradesco;A vista;Variável;Willian;dezembro;2024;segunda-feira;Dias Úteis;Acima da Média
23/12/2024;PANIFICADORA PICUI;R$ 18,00;ALIMENTACAO;Bradesco;A vista;Variável;Willian;dezembro;2024;segunda-feira;Dias Úteis;Dentro da Média
23/12/2024;LIELY FITNESS;R$ 8,00;ACADEMIA;Bradesco;A vista;Variável;Willian;dezembro;2024;segunda-feira;Dias Úteis;Dentro da Média
24/12/2024;atacadao picui;R$ 129,16;ALIMENTACAO;Bradesco;A vista;Variável;Willian;dezembro;2024;terça-feira;Dias Úteis;Acima da Média
24/12/2024;POLO FIT;R$ 15,00;ACADEMIA;Bradesco;A vista;Variável;Willian;dezembro;2024;terça-feira;Dias Úteis;Dentro da Média
25/12/2024;Google One;R$ 11,99;ASSINATURAS;Nubank;Crédito;Fixa;Willian;dezembro;2024;quarta-feira;Dias Úteis;Dentro da Média
25/12/2024;NIACOME;R$ 3,00;ALIMENTACAO;Bradesco;A vista;Variável;Willian;dezembro;2024;quarta-feira;Dias Úteis;Dentro da Média
26/12/2024;Uber - NuPay;R$ 12,18;TRANSPORTE;Nubank;Crédito;Variável;Willian;dezembro;2024;quinta-feira;Dias Úteis;Dentro da Média
26/12/2024;LUISE VITORIA;R$ 5,00;ALIMENTACAO;Bradesco;A vista;Variável;Willian;dezembro;2024;quinta-feira;Dias Úteis;Dentro da Média
26/12/2024;MARIA XIQUE XIQUE;R$ 23,38;ALIMENTACAO;Bradesco;A vista;Variável;Willian;dezembro;2024;quinta-feira;Dias Úteis;Dentro da Média
27/12/2024;Uber - NuPay;R$ 3,08;TRANSPORTE;Nubank;Crédito;Variável;Willian;dezembro;2024;sexta-feira;Final de Semana;Dentro da Média
27/12/2024;KLAUS ROBERT;R$ 8,00;ALIMENTACAO;Bradesco;A vista;Variável;Willian;dezembro;2024;sexta-feira;Final de Semana;Dentro da Média
27/12/2024;HARD FITNESS;R$ 20,00;ACADEMIA;Bradesco;A vista;Variável;Willian;dezembro;2024;sexta-feira;Final de Semana;Dentro da Média
28/12/2024;Uber - NuPay;R$ 9,81;TRANSPORTE;Nubank;Crédito;Variável;Willian;dezembro;2024;sábado;Final de Semana;Dentro da Média
28/12/2024;Uber - NuPay;R$ 17,18;TRANSPORTE;Nubank;Crédito;Variável;Willian;dezembro;2024;sábado;Final de Semana;Dentro da Média
28/12/2024;Uber - NuPay;R$ 15,85;TRANSPORTE;Nubank;Crédito;Variável;Willian;dezembro;2024;sábado;Final de Semana;Dentro da Média
28/12/2024;CAFETERIA SAO BRAZ;R$ 68,97;LAZER;Bradesco;A vista;Variável;Willian;dezembro;2024;sábado;Final de Semana;Acima da Média
28/12/2024;SUPERMERCADO LATORRE;R$ 26,79;ALIMENTACAO;Bradesco;A vista;Variável;Willian;dezembro;2024;sábado;Final de Semana;Dentro da Média
30/12/2024;Uber - NuPay;R$ 17,38;TRANSPORTE;Nubank;Crédito;Variável;Willian;dezembro;2024;segunda-feira;Dias Úteis;Dentro da Média
30/12/2024;EMANUEL VICTOR;R$ 10,00;ALIMENTACAO;Bradesco;A vista;Variável;Willian;dezembro;2024;segunda-feira;Dias Úteis;Dentro da Média
01/01/2025;iFood - NuPay;R$ 43,98;ALIMENTACAO;Nubank;Crédito;Variável;Willian;janeiro;2025;quarta-feira;Dias Úteis;Acima da Média
02/01/2025;Uber - NuPay;R$ 14,62;TRANSPORTE;Nubank;Crédito;Variável;Willian;janeiro;2025;quinta-feira;Dias Úteis;Dentro da Média
03/01/2025;Uber - NuPay;R$ 15,92;TRANSPORTE;Nubank;Crédito;Variável;Willian;janeiro;2025;sexta-feira;Final de Semana;Dentro da Média
04/01/2025;Uber - NuPay;R$ 4,51;TRANSPORTE;Nubank;Crédito;Variável;Willian;janeiro;2025;sábado;Final de Semana;Dentro da Média
05/01/2025;Uber - NuPay;R$ 9,52;TRANSPORTE;Nubank;Crédito;Variável;Willian;janeiro;2025;domingo;Final de Semana;Dentro da Média
05/01/2025;Uber - NuPay;R$ 8,97;TRANSPORTE;Nubank;Crédito;Variável;Willian;janeiro;2025;domingo;Final de Semana;Dentro da Média
05/01/2025;KAROLAYNE RUFINO;R$ 3,00;ALIMENTACAO;Bradesco;A vista;Variável;Willian;janeiro;2025;domingo;Final de Semana;Dentro da Média
06/01/2025;Uber - NuPay;R$ 4,13;TRANSPORTE;Nubank;Crédito;Variável;Willian;janeiro;2025;segunda-feira;Dias Úteis;Dentro da Média
06/01/2025;Uber - NuPay;R$ 2,61;TRANSPORTE;Nubank;Crédito;Variável;Willian;janeiro;2025;segunda-feira;Dias Úteis;Dentro da Média
06/01/2025;Uber - NuPay;R$ 11,66;TRANSPORTE;Nubank;Crédito;Variável;Willian;janeiro;2025;segunda-feira;Dias Úteis;Dentro da Média
06/01/2025;IVANILDA DA SILVA;R$ 7,50;ALIMENTACAO;Bradesco;A vista;Variável;Willian;janeiro;2025;segunda-feira;Dias Úteis;Dentro da Média
07/01/2025;Uber - NuPay;R$ 12,17;TRANSPORTE;Nubank;Crédito;Variável;Willian;janeiro;2025;terça-feira;Dias Úteis;Dentro da Média
07/01/2025;Uber - NuPay;R$ 26,92;TRANSPORTE;Nubank;Crédito;Variável;Willian;janeiro;2025;terça-feira;Dias Úteis;Dentro da Média
07/01/2025;Uber - NuPay;R$ 3,57;TRANSPORTE;Nubank;Crédito;Variável;Willian;janeiro;2025;terça-feira;Dias Úteis;Dentro da Média
07/01/2025;Uber - NuPay;R$ 17,07;TRANSPORTE;Nubank;Crédito;Variável;Willian;janeiro;2025;terça-feira;Dias Úteis;Dentro da Média
07/01/2025;BOX CASTELO ANIMADO;R$ 189,00;COMPRAS;Bradesco;A vista;Variável;Willian;janeiro;2025;terça-feira;Dias Úteis;Acima da Média
09/01/2025;ANNA LARISSA;R$ 45,00;LAZER;Bradesco;A vista;Variável;Willian;janeiro;2025;quinta-feira;Dias Úteis;Acima da Média
09/01/2025;LUANA DE ANDRADE;R$ 30,00;LAZER;Bradesco;A vista;Variável;Willian;janeiro;2025;quinta-feira;Dias Úteis;Acima da Média
10/01/2025;DANIEL SALVADOR;R$ 10,00;ALIMENTACAO;Bradesco;A vista;Variável;Willian;janeiro;2025;sexta-feira;Final de Semana;Dentro da Média
11/01/2025;Selma Batista da Silva (ADRIANO);R$ 40,00;COMPRAS;Bradesco;A vista;Fixa;Willian;janeiro;2025;sábado;Final de Semana;Acima da Média
11/01/2025;Selma Batista da Silva (ARMARIO);R$ 50,00;COMPRAS;Bradesco;A vista;Fixa;Willian;janeiro;2025;sábado;Final de Semana;Acima da Média
11/01/2025;Spotify;R$ 5,80;ASSINATURAS;Bradesco;A vista;Fixa;Willian;janeiro;2025;sábado;Final de Semana;Dentro da Média
11/01/2025;ECLEMILDA;R$ 50,00;COMPRAS;Bradesco;A vista;Fixa;Willian;janeiro;2025;sábado;Final de Semana;Acima da Média
25/01/2025;ENERGISA;R$ 96,17;LUZ;Bradesco;A vista;Fixa;Willian;janeiro;2025;sábado;Final de Semana;Acima da Média
30/01/2025;ZILDA;R$ 8,00;ALIMENTACAO;Bradesco;A vista;Fixa;Willian;janeiro;2025;quinta-feira;Dias Úteis;Dentro da Média
30/01/2025;steam games;R$ 9,95;GAMES;Bradesco;A vista;Fixa;Willian;janeiro;2025;quinta-feira;Dias Úteis;Dentro da Média
31/01/2025;MARIA XIQUE XIQUE;R$ 8,38;ALIMENTACAO;Bradesco;A vista;Fixa;Willian;janeiro;2025;sexta-feira;Final de Semana;Dentro da Média
31/01/2025;INTERNET;R$ 110,00;INTERNET;Bradesco;A vista;Fixa;Willian;janeiro;2025;sexta-feira;Final de Semana;Acima da Média
02/02/2025;RACAO NELSON;R$ 30,00;PET;Bradesco;A vista;Fixa;Willian;fevereiro;2025;domingo;Final de Semana;Acima da Média
05/02/2025;Uber - NuPay;R$ 7,72;TRANSPORTE;Nubank;Crédito;Variável;Willian;fevereiro;2025;quarta-feira;Dias Úteis;Dentro da Média
04/02/2025;Uber - NuPay;R$ 2,40;TRANSPORTE;Nubank;Crédito;Variável;Willian;fevereiro;2025;terça-feira;Dias Úteis;Dentro da Média
04/02/2025;Uber - NuPay;R$ 14,74;TRANSPORTE;Nubank;Crédito;Variável;Willian;fevereiro;2025;terça-feira;Dias Úteis;Dentro da Média
03/02/2025;Uber - NuPay;R$ 8,30;TRANSPORTE;Nubank;Crédito;Variável;Willian;fevereiro;2025;segunda-feira;Dias Úteis;Dentro da Média
03/02/2025;Uber - NuPay;R$ 3,88;TRANSPORTE;Nubank;Crédito;Variável;Willian;fevereiro;2025;segunda-feira;Dias Úteis;Dentro da Média
03/02/2025;Uber - NuPay;R$ 9,85;TRANSPORTE;Nubank;Crédito;Variável;Willian;fevereiro;2025;segunda-feira;Dias Úteis;Dentro da Média
01/02/2025;Uber - NuPay;R$ 6,47;TRANSPORTE;Nubank;Crédito;Variável;Willian;fevereiro;2025;sábado;Final de Semana;Dentro da Média
01/02/2025;iFood - NuPay;R$ 28,78;ALIMENTACAO;Nubank;Crédito;Variável;Willian;fevereiro;2025;sábado;Final de Semana;Acima da Média
01/02/2025;Uber - NuPay;R$ 5,41;TRANSPORTE;Nubank;Crédito;Variável;Willian;fevereiro;2025;sábado;Final de Semana;Dentro da Média
31/01/2025;Uber - NuPay;R$ 12,29;TRANSPORTE;Nubank;Crédito;Variável;Willian;janeiro;2025;sexta-feira;Final de Semana;Dentro da Média
31/01/2025;Uber - NuPay;R$ 6,23;TRANSPORTE;Nubank;Crédito;Variável;Willian;janeiro;2025;sexta-feira;Final de Semana;Dentro da Média
30/01/2025;Uber - NuPay;R$ 5,36;TRANSPORTE;Nubank;Crédito;Variável;Willian;janeiro;2025;quinta-feira;Dias Úteis;Dentro da Média
27/01/2025;Uber - NuPay;R$ 13,85;TRANSPORTE;Nubank;Crédito;Variável;Willian;janeiro;2025;segunda-feira;Dias Úteis;Dentro da Média
27/01/2025;Uber - NuPay;R$ 21,08;TRANSPORTE;Nubank;Crédito;Variável;Willian;janeiro;2025;segunda-feira;Dias Úteis;Dentro da Média
27/01/2025;Uber - NuPay;R$ 4,96;TRANSPORTE;Nubank;Crédito;Variável;Willian;janeiro;2025;segunda-feira;Dias Úteis;Dentro da Média
25/01/2025;Uber - NuPay;R$ 8,53;TRANSPORTE;Nubank;Crédito;Variável;Willian;janeiro;2025;sábado;Final de Semana;Dentro da Média
24/01/2025;Uber - NuPay;R$ 3,43;TRANSPORTE;Nubank;Crédito;Variável;Willian;janeiro;2025;sexta-feira;Final de Semana;Dentro da Média
21/01/2025;Tim;R$ 38,80;TELEFONE;Nubank;Crédito;Fixa;Willian;janeiro;2025;terça-feira;Dias Úteis;Acima da Média
20/01/2025;Uber - NuPay;R$ 9,29;TRANSPORTE;Nubank;Crédito;Variável;Willian;janeiro;2025;segunda-feira;Dias Úteis;Dentro da Média
20/01/2025;Uber - NuPay;R$ 6,49;TRANSPORTE;Nubank;Crédito;Variável;Willian;janeiro;2025;segunda-feira;Dias Úteis;Dentro da Média
19/01/2025;Microsoft*Microsoft;R$ 36,00;ASSINATURAS;Nubank;Crédito;Fixa;Willian;janeiro;2025;domingo;Final de Semana;Acima da Média
18/01/2025;Uber - NuPay;R$ 3,27;TRANSPORTE;Nubank;Crédito;Variável;Willian;janeiro;2025;sábado;Final de Semana;Dentro da Média
18/01/2025;Uber Uber *One Help.Ub;R$ 19,90;ASSINATURAS;Nubank;Crédito;Fixa;Willian;janeiro;2025;sábado;Final de Semana;Dentro da Média
18/01/2025;Uber - NuPay;R$ 13,24;TRANSPORTE;Nubank;Crédito;Variável;Willian;janeiro;2025;sábado;Final de Semana;Dentro da Média
17/01/2025;Amazonprimebr;R$ 19,90;ASSINATURAS;Nubank;Crédito;Fixa;Willian;janeiro;2025;sexta-feira;Final de Semana;Dentro da Média
17/01/2025;Uber - NuPay;R$ 6,72;TRANSPORTE;Nubank;Crédito;Variável;Willian;janeiro;2025;sexta-feira;Final de Semana;Dentro da Média
16/01/2025;Uber - NuPay;R$ 6,60;TRANSPORTE;Nubank;Crédito;Variável;Willian;janeiro;2025;quinta-feira;Dias Úteis;Dentro da Média
15/01/2025;Uber - NuPay;R$ 4,15;TRANSPORTE;Nubank;Crédito;Variável;Willian;janeiro;2025;quarta-feira;Dias Úteis;Dentro da Média
14/01/2025;Uber - NuPay;R$ 4,12;TRANSPORTE;Nubank;Crédito;Variável;Willian;janeiro;2025;terça-feira;Dias Úteis;Dentro da Média
14/01/2025;Google Play Pass;R$ 9,90;ASSINATURAS;Nubank;Crédito;Fixa;Willian;janeiro;2025;terça-feira;Dias Úteis;Dentro da Média
13/01/2025;Uber - NuPay;R$ 4,54;TRANSPORTE;Nubank;Crédito;Variável;Willian;janeiro;2025;segunda-feira;Dias Úteis;Dentro da Média
13/01/2025;Uber - NuPay;R$ 4,21;TRANSPORTE;Nubank;Crédito;Variável;Willian;janeiro;2025;segunda-feira;Dias Úteis;Dentro da Média
13/01/2025;Uber - NuPay;R$ 13,00;TRANSPORTE;Nubank;Crédito;Variável;Willian;janeiro;2025;segunda-feira;Dias Úteis;Dentro da Média
13/01/2025;Uber - NuPay;R$ 3,02;TRANSPORTE;Nubank;Crédito;Variável;Willian;janeiro;2025;segunda-feira;Dias Úteis;Dentro da Média
13/01/2025;Google One;R$ 7,99;ASSINATURAS;Nubank;Crédito;Fixa;Willian;janeiro;2025;segunda-feira;Dias Úteis;Dentro da Média
12/01/2025;Totalpass;R$ 59,90;ASSINATURAS;Nubank;Crédito;Fixa;Willian;janeiro;2025;domingo;Final de Semana;Acima da Média
11/01/2025;Uber - NuPay;R$ 15,03;TRANSPORTE;Nubank;Crédito;Variável;Willian;janeiro;2025;sábado;Final de Semana;Dentro da Média
11/01/2025;Uber - NuPay;R$ 13,71;TRANSPORTE;Nubank;Crédito;Variável;Willian;janeiro;2025;sábado;Final de Semana;Dentro da Média
11/01/2025;iFood - NuPay;R$ 45,43;ALIMENTACAO;Nubank;Crédito;Variável;Willian;janeiro;2025;sábado;Final de Semana;Acima da Média
10/01/2025;Mp *Melimais;R$ 27,99;ASSINATURAS;Nubank;Crédito;Fixa;Willian;janeiro;2025;sexta-feira;Final de Semana;Dentro da Média
10/01/2025;Docechurros;R$ 18,00;ALIMENTACAO;Nubank;Crédito;Variável;Willian;janeiro;2025;sexta-feira;Final de Semana;Dentro da Média
10/01/2025;Adobe;R$ 98,54;ASSINATURAS;Nubank;Crédito;Fixa;Mallu;janeiro;2025;sexta-feira;Final de Semana;Acima da Média
10/01/2025;Uber - NuPay;R$ 18,91;TRANSPORTE;Nubank;Crédito;Variável;Willian;janeiro;2025;sexta-feira;Final de Semana;Dentro da Média
10/01/2025;Poke Comida Havaiana;R$ 83,00;LAZER;Nubank;Crédito;Variável;Willian;janeiro;2025;sexta-feira;Final de Semana;Acima da Média
10/01/2025;"""IOF de """"Adobe""""""";R$ 3,33;ASSINATURAS;Nubank;Crédito;Fixa;Mallu;janeiro;2025;sexta-feira;Final de Semana;Dentro da Média
10/01/2025;Uber - NuPay;R$ 10,62;TRANSPORTE;Nubank;Crédito;Variável;Willian;janeiro;2025;sexta-feira;Final de Semana;Dentro da Média
10/01/2025;Mp *Hbomaxassin;R$ 19,95;ASSINATURAS;Nubank;Crédito;Fixa;Willian;janeiro;2025;sexta-feira;Final de Semana;Dentro da Média
09/01/2025;Ice Laser Jpa - Parcela 1/10;R$ 60,00;COMPRAS;Nubank;Crédito;Fixa;Mallu;janeiro;2025;quinta-feira;Dias Úteis;Acima da Média
09/01/2025;Uber - NuPay;R$ 32,85;TRANSPORTE;Nubank;Crédito;Variável;Willian;janeiro;2025;quinta-feira;Dias Úteis;Acima da Média
09/01/2025;Uber - NuPay;R$ 9,00;TRANSPORTE;Nubank;Crédito;Variável;Willian;janeiro;2025;quinta-feira;Dias Úteis;Dentro da Média
09/01/2025;Uber - NuPay;R$ 21,26;TRANSPORTE;Nubank;Crédito;Variável;Willian;janeiro;2025;quinta-feira;Dias Úteis;Dentro da Média
09/01/2025;Supermercado Latorre;R$ 15,97;ALIMENTACAO;Nubank;Crédito;Variável;Willian;janeiro;2025;quinta-feira;Dias Úteis;Dentro da Média
09/01/2025;Uber - NuPay;R$ 4,94;TRANSPORTE;Nubank;Crédito;Variável;Willian;janeiro;2025;quinta-feira;Dias Úteis;Dentro da Média
09/01/2025;Uber - NuPay;R$ 11,97;TRANSPORTE;Nubank;Crédito;Variável;Willian;janeiro;2025;quinta-feira;Dias Úteis;Dentro da Média
09/01/2025;Dm *Spotify;R$ 21,90;ASSINATURAS;Nubank;Crédito;Fixa;Mallu;janeiro;2025;quinta-feira;Dias Úteis;Dentro da Média
09/01/2025;Uber - NuPay;R$ 28,91;TRANSPORTE;Nubank;Crédito;Variável;Willian;janeiro;2025;quinta-feira;Dias Úteis;Acima da Média
09/01/2025;Uber - NuPay;R$ 21,26;TRANSPORTE;Nubank;Crédito;Variável;Willian;janeiro;2025;quinta-feira;Dias Úteis;Dentro da Média
08/01/2025;Amazon Marketplace - Parcela 9/12;R$ 31,79;COMPRAS;Nubank;Crédito;Fixa;Mallu;janeiro;2025;quarta-feira;Dias Úteis;Acima da Média
08/01/2025;Centauro Ce186 - Parcela 2/8;R$ 97,49;COMPRAS;Nubank;Crédito;Fixa;Mallu;janeiro;2025;quarta-feira;Dias Úteis;Acima da Média
08/01/2025;Htm*e.B.A - Esta - Parcela 9/12;R$ 54,69;EDUCAÇÃO;Nubank;Crédito;Fixa;Willian;janeiro;2025;quarta-feira;Dias Úteis;Acima da Média
08/01/2025;Uber - NuPay;R$ 2,75;TRANSPORTE;Nubank;Crédito;Variável;Willian;janeiro;2025;quarta-feira;Dias Úteis;Dentro da Média
08/01/2025;Htm*Trilha em da - Parcela 7/11;R$ 7,29;EDUCAÇÃO;Nubank;Crédito;Fixa;Willian;janeiro;2025;quarta-feira;Dias Úteis;Dentro da Média
08/01/2025;Pague Menos - Parcela 4/5;R$ 32,35;SAUDE;Nubank;Crédito;Fixa;Willian;janeiro;2025;quarta-feira;Dias Úteis;Acima da Média
08/01/2025;Lojas Renner Fl - Parcela 3/3;R$ 53,23;COMPRAS;Nubank;Crédito;Fixa;Mallu;janeiro;2025;quarta-feira;Dias Úteis;Acima da Média
